Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
2467,25,60.81,66.45,64.34,5.2,1
2468,18,97.27,84.53,64.02,4.0,1
2469,18,77.83,44.37,88.22,1.4,1
2470,25,58.2,52.35,71.0,0.5,1
2471,21,78.68,93.86,88.6,5.5,1
2472,19,70.33,74.63,75.03,3.9,1
2473,24,92.13,74.0,77.34,3.9,1
2474,21,70.0,100.0,79.17,6.4,1
2475,25,88.04,84.86,100.0,7.3,1
2476,20,77.41,65.0,81.03,4.5,1
2477,25,86.17,69.52,74.32,4.3,1
2478,21,81.96,64.37,68.79,6.0,1
2479,23,54.32,81.97,90.39,2.3,1
2480,18,78.69,83.09,79.49,5.4,1
2481,18,73.58,91.79,88.15,6.1,1
2482,22,85.0,93.76,89.65,6.4,1
2483,22,82.64,58.33,68.5,1.1,1
2484,25,58.11,59.16,82.38,3.5,1
2485,24,66.6,68.98,71.57,3.2,1
2486,20,75.07,65.13,72.48,5.2,1
2487,23,79.18,79.98,91.32,6.0,1
2488,19,96.4,97.59,84.73,8.0,1
2489,21,75.26,69.98,82.15,4.0,1
2490,24,81.16,73.8,81.29,4.0,1
2491,20,80.64,80.77,89.7,7.3,1
2492,22,84.1,86.43,68.75,5.6,1
2493,25,95.28,74.49,80.32,7.5,1
2494,21,74.48,50.44,78.6,5.6,1
2495,22,80.91,73.75,68.75,2.7,1
2496,25,72.42,78.75,78.03,2.3,1
2497,21,81.15,71.06,83.3,1.9,1
2498,19,81.89,71.22,93.36,6.3,1
2499,20,91.01,68.58,82.09,7.4,1
2500,21,90.69,92.03,89.74,8.7,1
2501,23,84.14,81.8,86.97,6.7,1
2502,24,89.49,80.39,89.57,7.3,1
2503,18,81.77,93.27,70.57,3.8,1
2504,23,60.6,56.74,89.96,2.7,1
2505,23,99.44,100.0,90.81,6.7,1
2506,24,63.8,77.78,89.22,5.8,1
2507,18,73.75,53.57,90.03,5.2,1
2508,23,81.46,75.25,85.87,5.8,1
2509,21,85.92,88.31,72.98,5.6,1
2510,21,100.0,78.42,84.09,7.6,1
2511,21,69.22,65.1,71.99,7.6,1
2512,18,78.22,76.33,85.52,6.1,1
2513,23,63.83,69.81,82.05,6.7,1
2514,25,83.32,83.9,81.68,6.0,1
2515,18,80.02,81.58,87.83,4.1,1
2516,21,100.0,66.82,79.34,6.5,1
2517,24,72.81,58.13,72.38,2.2,1
2518,23,96.74,90.38,84.38,7.1,1
2519,23,78.64,57.49,60.48,2.6,1
2520,22,77.45,63.81,79.07,5.6,1
2521,22,60.81,55.76,56.71,3.3,1
2522,19,86.05,82.52,77.52,6.1,1
2523,25,64.78,78.41,86.64,4.9,1
2524,25,83.35,57.19,77.18,1.8,1
2525,20,80.78,77.46,76.84,5.8,1
2526,25,88.35,89.73,77.93,3.8,1
2527,22,80.6,68.71,75.0,6.8,1
2528,18,82.69,51.58,79.98,5.0,1
2529,25,84.49,82.86,100.0,5.8,1
2530,22,73.85,67.98,90.97,3.1,1
2531,19,72.07,62.88,78.02,3.8,1
2532,23,81.22,80.12,79.48,4.1,1
2533,25,75.84,90.17,75.56,6.7,1
2534,19,78.11,58.7,80.39,8.4,1
2535,23,87.63,62.37,79.7,3.4,1
2536,24,93.87,100.0,80.2,7.2,1
2537,24,67.76,69.1,78.63,0.7,1
2538,23,89.45,75.91,87.76,2.6,1
2539,25,71.62,83.37,78.86,3.1,1
2540,20,85.13,67.1,75.41,2.3,1
2541,22,72.16,74.96,60.15,1.8,1
2542,18,72.15,86.02,87.58,5.8,1
2543,18,97.28,80.27,70.05,4.6,1
2544,21,92.31,73.54,78.26,5.8,1
2545,23,82.99,81.26,90.48,6.4,1
2546,18,88.77,69.44,89.24,5.5,1
2547,25,79.86,79.05,78.87,6.3,1
2548,20,87.99,60.68,76.53,4.9,1
2549,23,48.89,58.31,69.61,2.6,1
2550,20,76.1,77.91,74.62,7.1,1
2551,25,86.19,60.08,72.52,3.8,1
2552,18,71.8,63.24,63.29,3.1,1
2553,18,80.88,71.83,84.66,4.6,1
2554,21,61.13,74.43,79.56,3.2,1
2555,18,96.08,83.99,82.88,4.2,1
2556,23,94.01,71.53,73.76,5.7,1
2557,25,80.09,93.12,71.84,5.7,1
2558,24,70.55,80.86,76.83,3.2,1
2559,25,87.3,78.05,78.51,4.0,1
2560,23,100.0,83.14,83.02,7.1,1
2561,23,92.54,81.83,79.68,6.0,1
2562,21,100.0,100.0,100.0,9.2,1
2563,21,77.98,96.88,88.21,7.4,1
2564,18,78.71,97.92,100.0,7.3,1
2565,19,59.71,67.1,84.55,2.2,1
2566,25,88.92,86.16,96.63,6.5,1
2567,25,81.46,90.82,71.2,4.9,1
2568,19,75.18,64.22,82.55,3.9,1
2569,21,88.99,72.08,77.15,5.3,1
2570,18,98.02,80.89,70.49,6.9,1
2571,19,67.74,88.8,93.97,6.0,1
2572,18,68.63,80.58,74.05,3.2,1
2573,18,92.7,76.73,74.56,6.5,1
2574,18,71.42,53.0,74.08,3.7,1
2575,22,73.22,79.15,74.43,5.4,1
2576,23,88.39,62.18,73.25,4.4,1
2577,18,65.9,55.92,77.43,4.6,1
2578,22,81.48,64.33,96.85,6.5,1
2579,21,76.99,72.62,70.47,2.9,1
2580,19,85.96,100.0,100.0,8.9,1
2581,23,77.03,64.67,79.59,1.4,1
2582,24,70.71,73.94,80.77,3.8,1
2583,19,96.19,91.29,87.38,5.7,1
2584,23,82.34,60.07,82.51,6.2,1
2585,24,86.11,80.64,89.89,4.8,1
2586,19,87.16,74.56,84.34,4.9,1
2587,23,76.12,84.19,68.28,5.8,1
2588,19,57.97,67.7,81.37,4.5,1
2589,19,92.01,73.58,91.87,7.8,1
2590,24,85.82,81.79,81.09,6.7,1
2591,19,90.66,99.89,84.41,6.7,1
2592,19,72.03,79.63,71.3,3.1,1
2593,24,75.1,68.31,68.58,4.8,1
2594,21,98.28,57.11,66.4,4.4,1
2595,18,59.28,48.82,63.7,3.0,1
2596,25,89.44,92.89,86.75,5.7,1
2597,20,70.95,60.24,57.88,3.9,1
2598,22,80.54,74.99,77.27,6.3,1
2599,20,70.53,84.55,69.67,2.9,1
2600,20,82.17,65.83,84.54,8.4,1
2601,23,80.31,87.51,61.55,3.2,1
2602,18,95.11,73.16,84.03,5.4,1
2603,23,89.5,66.02,73.01,6.6,1
2604,18,77.73,68.73,86.86,3.9,1
2605,24,75.24,71.43,78.43,6.7,1
2606,24,77.67,72.79,74.24,2.5,1
2607,25,100.0,75.92,85.83,7.9,1
2608,18,76.19,52.06,81.95,5.0,1
2609,19,72.64,68.75,77.9,3.8,1
2610,21,72.59,56.92,75.38,4.4,1
2611,25,79.91,82.25,85.94,6.6,1
2612,25,48.95,57.15,81.33,3.8,1
2613,19,79.55,64.64,70.88,3.5,1
2614,21,70.34,75.99,82.61,4.6,1
2615,23,56.7,65.25,84.73,2.6,1
2616,21,98.33,88.81,92.85,8.6,1
2617,23,65.88,79.86,85.26,3.9,1
2618,24,81.71,66.2,84.78,6.7,1
2619,20,95.86,75.43,73.31,5.4,1
2620,24,59.91,29.05,69.52,3.0,1
2621,24,64.67,77.97,82.56,5.0,1
2622,20,87.49,76.19,90.74,6.6,1
2623,21,90.29,62.0,100.0,4.6,1
2624,25,71.46,85.99,92.65,7.4,1
2625,21,90.08,95.07,74.64,7.0,1
2626,23,91.21,74.69,77.46,6.8,1
2627,19,56.71,60.96,96.43,4.1,1
2628,23,81.39,70.38,73.88,2.8,1
2629,19,85.17,55.37,77.98,3.8,1
2630,24,78.08,68.28,73.12,5.4,1
2631,20,95.82,92.97,94.72,6.1,1
2632,24,78.46,62.85,75.4,0.7,1
2633,18,81.03,52.45,73.8,5.0,1
2634,21,76.39,54.34,72.65,5.3,1
2635,19,68.47,75.15,81.26,4.4,1
2636,23,87.42,93.15,85.55,7.6,1
2637,20,88.1,57.99,88.26,5.8,1
2638,19,84.56,88.2,89.58,7.6,1
2639,23,56.82,89.76,77.08,4.6,1
2640,21,98.39,100.0,79.45,6.9,1
2641,24,91.8,88.87,85.32,8.3,1
2642,21,84.0,88.88,80.79,7.6,1
2643,22,81.97,42.8,74.56,2.8,1
2644,18,93.75,98.7,79.13,4.5,1
2645,22,49.88,65.99,71.42,4.3,1
2646,20,87.34,66.8,87.05,6.0,1
2647,19,69.93,76.14,79.84,6.4,1
2648,20,79.89,88.04,69.86,3.3,1
2649,24,81.58,100.0,77.39,5.1,1
2650,23,74.36,64.5,73.94,1.0,1
2651,21,83.71,95.68,86.46,7.9,1
2652,22,58.27,72.52,81.38,4.0,1
2653,25,75.8,62.85,87.39,5.1,1
2654,22,82.27,90.92,89.24,4.4,1
2655,24,97.05,74.43,86.88,7.3,1
2656,22,53.28,78.43,61.44,0.0,1
2657,24,90.27,90.58,77.85,5.0,1
2658,25,72.92,81.77,71.57,4.8,1
2659,20,80.92,94.25,91.77,4.1,1
2660,21,85.4,100.0,100.0,8.5,1
2661,19,76.42,67.5,81.6,3.2,1
2662,23,93.42,69.79,89.87,6.5,1
2663,19,69.83,54.73,83.41,5.7,1
2664,20,80.7,100.0,87.93,7.5,1
2665,23,77.95,65.82,64.62,3.7,1
2666,22,99.52,84.12,76.41,3.5,1
2667,25,77.97,72.7,77.35,7.2,1
2668,25,100.0,96.16,84.05,5.9,1
2669,18,90.74,57.3,73.32,1.9,1
2670,20,75.73,57.4,93.37,3.9,1
2671,20,79.42,74.9,88.93,5.8,1
2672,21,78.18,73.72,85.68,6.7,1
2673,19,75.12,77.96,75.06,3.6,1
2674,20,50.93,59.38,83.41,0.0,1
2675,20,82.24,85.53,81.76,6.0,1
2676,22,87.77,64.31,77.85,2.6,1
2677,22,61.89,55.02,72.34,1.0,1
2678,23,62.59,53.0,66.77,0.0,1
2679,24,67.79,100.0,83.49,6.6,1
2680,24,84.64,78.6,64.9,5.3,1
2681,18,81.14,49.69,66.62,4.5,1
2682,24,89.04,77.16,88.4,7.8,1
2683,21,81.73,80.06,95.15,6.3,1
2684,18,86.67,100.0,89.19,8.2,1
2685,23,76.62,78.94,68.64,2.2,1
2686,22,79.41,63.64,68.26,4.9,1
2687,24,73.55,94.42,79.88,1.8,1
2688,19,80.65,73.13,74.46,4.5,1
2689,22,89.73,88.46,84.15,4.5,1
2690,25,90.67,65.04,85.72,6.3,1
2691,21,82.23,46.52,84.03,5.1,1
2692,22,98.78,61.7,82.67,6.2,1
2693,21,88.4,40.2,85.87,6.4,1
2694,21,100.0,100.0,87.64,9.3,1
2695,21,84.27,75.77,73.72,4.4,1
2696,23,55.88,58.2,68.49,3.1,1
2697,21,94.55,81.93,61.92,5.5,1
2698,21,76.55,72.47,75.35,3.4,1
2699,25,88.48,91.45,98.16,8.0,1
2700,19,81.01,87.71,84.64,4.4,1
2701,18,73.25,68.22,79.62,3.9,1
2702,20,79.57,61.74,72.33,4.1,1
2703,25,78.28,89.13,90.78,6.4,1
2704,18,91.84,83.73,78.45,4.7,1
2705,21,74.96,72.31,90.0,3.7,1
2706,19,86.07,100.0,78.75,8.3,1
2707,22,65.65,64.65,70.6,3.3,1
2708,19,82.99,64.5,73.42,5.1,1
2709,25,85.77,83.92,70.74,6.3,1
2710,21,73.98,57.0,65.9,1.7,1
2711,19,72.73,83.95,82.83,6.0,1
2712,24,57.69,58.7,70.1,2.9,1
2713,19,91.06,75.0,52.35,6.6,1
2714,21,89.15,91.99,84.79,3.1,1
2715,23,73.94,74.33,69.33,6.4,1
2716,24,100.0,72.01,89.11,7.2,1
2717,19,87.94,94.15,83.65,6.7,1
2718,20,81.43,63.89,97.94,5.5,1
2719,20,74.52,65.18,86.98,4.5,1
2720,19,62.55,78.32,73.56,3.8,1
2721,23,98.58,94.96,80.18,7.9,1
2722,22,68.04,85.45,89.22,3.6,1
2723,21,65.9,59.73,63.99,2.9,1
2724,20,93.82,86.05,84.13,6.3,1
2725,22,56.37,64.61,75.75,3.4,1
2726,19,59.06,62.03,73.45,3.1,1
2727,25,71.12,80.74,77.03,2.1,1
2728,22,79.93,65.41,79.52,4.0,1
2729,24,84.25,77.74,83.26,4.8,1
2730,18,78.48,78.37,82.11,5.5,1
2731,20,100.0,67.85,87.14,6.9,1
2732,19,81.02,89.89,82.95,6.1,1
2733,25,76.49,80.52,73.92,4.6,1
2734,21,70.83,49.96,79.23,4.6,1
2735,25,84.24,81.33,76.28,6.0,1
2736,23,93.65,73.22,78.76,7.5,1
2737,24,92.94,89.06,77.91,5.3,1
2738,19,62.41,54.96,77.24,4.1,1
2739,21,71.54,64.72,76.28,3.0,1
2740,23,75.77,70.64,81.53,2.1,1
2741,23,89.77,79.55,78.61,6.3,1
2742,19,83.67,87.76,83.97,6.2,1
2743,24,89.02,60.38,83.34,6.2,1
2744,22,71.01,93.92,74.53,4.7,1
2745,22,100.0,89.7,86.19,7.8,1
2746,23,86.93,88.32,86.02,4.0,1
2747,22,72.25,91.19,85.29,6.9,1
2748,18,68.95,74.56,81.61,4.9,1
2749,23,65.93,55.99,71.96,3.8,1
2750,23,90.38,71.84,98.15,6.2,1
2751,21,69.55,96.47,76.41,5.8,1
2752,22,78.79,93.73,68.06,5.7,1
2753,24,85.15,68.16,87.28,5.2,1
2754,23,79.04,40.88,78.88,4.9,1
2755,25,96.99,86.85,87.18,9.8,1
2756,24,76.54,78.75,80.44,7.4,1
2757,18,90.15,76.2,97.77,6.4,1
2758,21,74.47,81.94,83.24,5.2,1
2759,19,82.75,91.51,88.4,7.0,1
2760,24,85.38,89.88,83.3,6.0,1
2761,23,81.33,80.65,82.36,5.1,1
2762,18,78.44,51.59,89.99,4.4,1
2763,20,71.89,70.31,77.59,4.8,1
2764,18,62.0,87.65,58.34,0.0,1
2765,18,81.22,80.69,87.74,5.4,1
2766,21,63.25,76.41,81.97,4.0,1
2767,19,84.97,88.91,87.26,8.2,1
2768,20,83.88,79.98,83.77,5.0,1
2769,22,60.03,39.2,72.23,2.6,1
2770,22,91.27,71.83,79.97,4.9,1
2771,24,86.4,68.25,74.75,2.9,1
2772,18,70.25,93.08,77.07,5.9,1
2773,25,95.38,77.37,90.71,5.6,1
2774,21,84.26,60.94,72.5,6.9,1
2775,25,79.39,75.36,95.69,3.4,1
2776,21,75.33,65.65,87.22,5.1,1
2777,22,81.13,52.3,60.38,2.3,1
2778,24,88.26,69.19,81.01,6.4,1
2779,24,74.86,84.51,80.65,6.0,1
2780,24,71.35,93.11,85.14,6.0,1
2781,20,65.4,80.8,72.08,5.0,1
2782,19,84.28,84.98,81.86,5.8,1
2783,20,95.32,90.28,85.43,8.2,1
2784,23,84.71,74.42,72.9,4.4,1
2785,23,79.72,84.26,73.59,5.3,1
2786,25,61.83,39.37,82.95,2.8,1
2787,19,68.08,71.23,63.03,3.3,1
2788,22,92.12,63.06,84.22,5.2,1
2789,19,81.75,95.55,90.78,7.2,1
2790,21,79.93,71.73,77.25,4.5,1
2791,23,67.74,73.87,79.42,4.5,1
2792,18,80.97,54.54,87.71,4.2,1
2793,18,72.12,83.9,72.16,3.9,1
2794,22,92.27,84.33,76.39,5.6,1
2795,21,78.74,72.68,70.04,2.0,1
2796,25,82.84,73.04,94.52,7.6,1
2797,20,74.83,61.82,87.74,3.7,1
2798,21,78.69,81.88,71.63,6.4,1
2799,18,58.31,59.17,83.05,2.5,1
2800,18,75.33,84.12,89.15,6.3,1
2801,25,85.88,52.97,95.03,6.3,1
2802,23,85.65,71.55,84.68,5.8,1
2803,21,75.49,90.56,75.65,3.0,1
2804,21,78.48,81.77,90.16,5.5,1
2805,18,82.13,69.8,80.79,2.6,1
2806,20,79.14,97.32,96.96,4.5,1
2807,22,93.33,53.27,91.87,7.1,1
2808,24,67.06,70.02,84.43,6.6,1
2809,22,40.78,70.19,70.61,5.0,1
2810,21,77.14,79.6,71.55,3.1,1
2811,22,69.65,89.41,71.11,6.3,1
2812,18,77.88,64.61,78.28,5.0,1
2813,18,63.18,73.18,78.21,0.4,1
2814,25,100.0,74.96,83.17,6.6,1
2815,21,84.0,89.54,88.17,5.0,1
2816,25,88.86,69.81,87.5,7.4,1
2817,21,81.77,66.92,72.38,2.8,1
2818,24,68.68,54.12,70.7,0.0,1
2819,24,77.22,89.47,84.98,5.6,1
2820,23,92.51,70.53,82.31,5.6,1
2821,21,58.7,64.29,74.41,1.6,1
2822,20,77.23,75.08,69.85,3.0,1
2823,22,81.02,98.04,87.54,10.5,1
2824,21,80.24,83.84,96.87,4.4,1
2825,19,86.43,82.03,92.83,6.5,1
2826,23,92.86,66.08,65.61,3.7,1
2827,19,51.75,58.2,52.66,0.8,1
2828,18,73.09,74.41,80.01,4.7,1
2829,24,86.73,76.5,86.15,4.5,1
2830,22,80.95,70.83,74.24,4.2,1
2831,21,81.2,74.63,87.77,4.8,1
2832,19,71.94,58.29,81.48,5.5,1
2833,22,73.19,82.11,78.1,4.7,1
2834,18,84.95,69.67,81.05,2.5,1
2835,24,82.48,90.02,77.74,6.0,1
2836,20,72.05,63.3,69.91,1.1,1
2837,23,66.55,41.84,77.16,0.9,1
2838,22,72.67,75.2,82.75,6.5,1
2839,22,92.34,75.6,97.27,6.0,1
2840,20,84.73,83.61,85.35,4.9,1
2841,22,94.66,41.76,79.43,2.2,1
2842,18,65.64,71.29,76.8,3.6,1
2843,18,86.73,79.66,86.0,4.5,1
2844,20,57.28,57.46,71.02,1.8,1
2845,23,77.07,71.4,79.26,3.5,1
2846,21,93.67,71.38,75.27,6.3,1
2847,19,67.98,74.95,94.12,7.9,1
2848,21,75.55,67.7,80.72,4.2,1
2849,22,78.87,70.97,98.86,6.5,1
2850,19,61.58,71.8,91.54,1.2,1
2851,25,87.75,70.08,88.71,6.3,1
2852,20,86.41,59.37,77.35,3.4,1
2853,20,80.47,98.02,73.63,5.6,1
2854,23,80.55,85.03,86.24,4.5,1
2855,19,88.94,60.46,86.88,7.6,1
2856,18,74.92,60.72,80.9,3.3,1
2857,19,73.01,81.81,96.44,6.3,1
2858,22,89.28,77.09,72.2,4.4,1
2859,18,82.05,56.21,72.01,4.7,1
2860,24,82.75,87.7,77.31,4.6,1
2861,24,66.83,79.8,83.17,3.3,1
2862,25,75.41,80.78,84.44,5.0,1
2863,24,77.94,90.98,72.63,4.9,1
2864,20,66.16,81.93,87.05,5.5,1
2865,19,63.72,80.98,70.79,5.2,1
2866,24,78.79,98.49,76.5,6.6,1
2867,21,90.63,93.61,82.68,6.8,1
2868,23,67.17,58.6,71.37,2.9,1
2869,21,74.91,87.7,90.52,6.7,1
2870,24,64.65,59.83,77.49,2.6,1
2871,25,79.05,84.65,96.52,6.2,1
2872,23,80.06,84.32,80.42,6.2,1
2873,22,90.26,47.0,71.42,1.2,1
2874,21,91.15,74.14,90.08,5.2,1
2875,25,87.55,75.48,77.47,4.1,1
2876,19,87.19,65.26,88.95,3.5,1
2877,19,78.11,86.88,89.73,7.7,1
2878,21,63.88,80.77,58.58,3.7,1
2879,24,64.13,69.83,86.22,3.4,1
2880,25,93.95,78.3,87.7,5.2,1
2881,19,78.73,95.8,90.41,6.4,1
2882,22,66.59,79.78,64.11,4.7,1
2883,18,82.59,84.31,79.3,7.3,1
2884,24,80.91,66.8,77.49,6.1,1
2885,25,69.48,69.85,64.47,0.6,1
2886,22,79.21,75.66,91.74,3.9,1
2887,25,68.42,87.1,77.71,3.9,1
2888,23,89.86,78.56,81.71,6.0,1
2889,22,58.61,38.2,74.42,0.0,1
2890,24,93.74,69.9,94.75,10.1,1
2891,23,90.17,87.13,55.52,6.1,1
2892,24,74.48,69.06,75.43,5.3,1
2893,19,81.51,87.44,73.5,7.4,1
2894,18,100.0,90.47,92.6,9.7,1
2895,24,76.52,78.1,81.09,6.7,1
2896,24,81.85,79.54,83.92,6.9,1
2897,19,86.46,65.52,63.97,5.3,1
2898,20,99.64,73.91,76.92,4.7,1
2899,19,83.05,64.99,86.92,4.0,1
2900,23,79.63,65.43,87.88,3.3,1
2901,19,81.11,66.92,82.95,3.6,1
2902,19,61.17,64.18,63.92,2.3,1
2903,18,80.56,85.47,89.68,4.8,1
2904,19,69.5,63.24,78.99,1.6,1
2905,25,84.42,88.48,79.86,5.4,1
2906,24,80.87,93.15,63.6,4.9,1
2907,25,84.7,86.16,88.23,5.3,1
2908,18,73.89,78.41,73.26,4.0,1
2909,21,99.19,97.52,95.17,11.2,1
2910,20,75.82,93.48,85.95,7.7,1
2911,25,69.3,68.57,87.31,2.5,1
2912,18,95.41,88.31,80.0,5.5,1
2913,23,79.59,78.77,77.48,3.8,1
2914,21,73.79,64.68,88.63,3.0,1
2915,18,90.86,77.65,69.33,2.3,1
2916,18,69.09,78.8,88.31,5.9,1
2917,20,64.71,69.53,75.61,3.6,1
2918,24,100.0,74.99,75.78,6.9,1
2919,25,86.46,82.99,84.01,7.0,1
2920,23,85.67,95.06,90.93,7.7,1
2921,22,62.91,80.57,87.43,3.3,1
2922,25,87.48,82.24,93.8,6.0,1
2923,22,89.34,86.1,80.24,6.3,1
2924,18,66.36,87.56,70.3,4.1,1
2925,19,74.1,68.7,74.45,3.5,1
2926,23,86.24,71.21,76.95,8.2,1
2927,21,84.06,92.11,79.26,5.5,1
2928,19,72.71,72.54,79.87,6.3,1
2929,19,87.72,61.92,82.62,3.4,1
2930,25,81.96,46.25,57.55,2.6,1
2931,23,73.07,78.56,71.93,3.9,1
2932,24,77.24,54.94,73.8,4.8,1
2933,18,72.34,59.7,85.3,2.9,1
2934,18,72.22,82.06,71.09,5.0,1
2935,18,65.37,73.46,75.01,1.6,1
2936,18,70.7,60.58,74.57,2.8,1
2937,25,100.0,77.29,90.94,6.3,1
2938,22,93.07,68.13,87.17,6.2,1
2939,18,86.95,66.02,79.37,4.2,1
2940,22,77.7,72.19,71.56,3.0,1
2941,22,62.53,62.68,60.98,2.9,1
2942,24,77.49,69.97,80.58,4.3,1
2943,18,93.6,61.32,86.84,6.3,1
2944,20,73.12,94.3,71.2,6.9,1
2945,21,83.37,78.12,68.13,4.0,1
2946,19,96.33,77.61,77.42,2.7,1
2947,22,92.12,91.99,83.71,5.5,1
2948,23,89.34,60.3,68.87,3.4,1
2949,23,79.18,67.7,73.41,4.0,1
2950,21,97.78,60.36,70.71,7.7,1
2951,23,77.92,100.0,94.42,6.7,1
2952,20,88.86,74.1,70.2,5.3,1
2953,23,79.04,79.96,79.34,2.5,1
2954,19,84.1,61.34,80.52,5.4,1
2955,19,99.46,93.26,94.52,7.1,1
2956,22,72.21,94.89,72.06,4.2,1
2957,18,86.23,82.38,85.89,7.7,1
2958,24,88.75,70.67,71.61,7.6,1
2959,20,79.6,83.23,71.09,8.3,1
2960,22,84.07,50.08,85.97,5.6,1
2961,20,66.41,78.15,68.12,6.2,1
2962,18,98.87,93.25,83.77,7.8,1
2963,25,83.17,77.27,89.89,5.9,1
2964,23,71.79,68.59,83.97,4.0,1
2965,23,68.96,78.63,72.88,4.1,1
2966,24,79.15,83.75,68.29,5.5,1
2967,18,79.08,47.28,78.88,2.4,1
2968,22,84.58,75.17,90.14,4.7,1
2969,24,79.54,100.0,79.1,7.2,1
2970,18,58.34,45.78,64.77,0.6,1
2971,21,95.87,83.27,82.0,8.1,1
2972,19,79.38,100.0,88.97,7.2,1
2973,24,77.9,85.55,88.03,4.1,1
2974,24,84.54,72.14,72.28,6.1,1
2975,22,83.12,77.47,68.01,5.0,1
2976,20,96.08,82.47,100.0,7.5,1
2977,21,73.37,72.02,82.58,7.0,1
2978,22,52.49,65.71,76.42,2.2,1
2979,18,77.93,75.24,76.86,6.2,1
2980,18,96.82,75.15,83.12,4.6,1
2981,18,100.0,66.62,88.08,5.2,1
2982,25,93.81,55.18,79.4,3.5,1
2983,18,88.57,85.0,100.0,8.5,1
2984,20,68.48,100.0,81.59,7.1,1
2985,21,52.07,71.49,74.9,3.5,1
2986,23,65.76,62.92,76.45,2.3,1
2987,19,75.62,81.65,82.12,4.2,1
2988,20,95.71,75.8,83.62,5.9,1
2989,20,90.18,98.92,70.72,5.5,1
2990,25,89.77,82.45,87.5,7.5,1
2991,23,75.9,88.21,80.21,6.6,1
2992,23,76.09,71.64,79.15,6.9,1
2993,19,84.64,83.14,81.66,5.7,1
2994,19,78.57,69.9,66.71,2.2,1
2995,23,82.72,73.12,70.12,4.6,1
2996,18,75.95,75.28,63.28,7.1,1
2997,20,86.21,67.04,93.78,4.9,1
2998,22,87.26,81.39,86.45,6.0,1
2999,19,67.49,80.75,77.87,4.4,1
3000,25,65.86,67.17,70.46,2.9,1
3001,25,86.28,77.85,56.59,4.8,1
3002,19,79.45,76.35,75.37,5.6,1
3003,23,91.99,72.28,83.13,3.7,1
3004,21,83.51,71.09,86.54,4.5,1
3005,22,69.43,69.52,81.34,3.1,1
3006,22,86.5,100.0,85.67,7.2,1
3007,19,78.83,76.94,89.23,4.4,1
3008,18,81.42,91.44,83.17,7.9,1
3009,21,80.17,89.56,94.88,8.1,1
3010,22,86.41,71.25,76.52,4.8,1
3011,19,82.45,84.53,68.95,3.0,1
3012,25,73.44,58.91,63.55,0.8,1
3013,22,86.45,78.96,65.68,2.1,1
3014,24,66.48,62.89,79.87,2.3,1
3015,21,100.0,71.88,79.66,7.8,1
3016,21,71.59,79.98,72.14,5.2,1
3017,24,72.27,64.14,87.31,5.8,1
3018,20,49.2,68.23,73.82,0.6,1
3019,25,68.34,53.47,82.9,2.6,1
3020,24,80.36,76.57,87.7,6.8,1
3021,23,87.06,59.62,75.18,5.6,1
3022,23,81.54,100.0,80.01,4.7,1
3023,19,71.37,58.45,83.2,6.1,1
3024,21,85.97,85.02,79.25,8.3,1
3025,20,75.09,87.52,70.36,4.6,1
3026,20,62.54,87.74,74.75,5.1,1
3027,22,71.39,86.42,97.09,5.4,1
3028,22,86.69,85.59,86.3,9.8,1
3029,24,81.74,78.61,81.46,0.8,1
3030,20,86.11,90.16,79.05,6.4,1
3031,24,86.02,76.95,86.71,4.8,1
3032,25,68.31,81.19,89.42,6.1,1
3033,24,88.04,67.45,85.02,3.7,1
3034,22,92.71,63.78,82.9,4.9,1
3035,21,64.22,94.05,93.82,6.4,1
3036,24,91.55,100.0,95.43,11.2,1
3037,18,89.76,69.19,96.91,6.6,1
3038,21,81.34,68.05,63.64,3.3,1
3039,20,70.82,70.88,81.19,4.2,1
3040,20,74.25,71.91,80.47,4.1,1
3041,24,63.23,64.97,65.31,1.4,1
3042,21,79.0,84.26,83.24,4.3,1
3043,22,96.47,70.53,71.08,6.5,1
3044,22,64.79,57.34,69.77,2.5,1
3045,23,96.31,96.14,68.21,7.1,1
3046,20,75.18,72.45,94.47,6.0,1
3047,19,67.02,55.34,75.15,3.5,1
3048,23,87.29,68.28,96.74,4.7,1
3049,22,98.82,80.64,92.82,8.2,1
3050,21,93.01,98.16,86.58,6.5,1
3051,25,66.84,86.1,75.31,5.0,1
3052,22,73.84,87.27,70.63,4.5,1
3053,21,88.83,85.44,84.58,5.2,1
3054,23,77.42,83.35,77.43,4.0,1
3055,20,56.66,54.14,60.89,0.8,1
3056,22,96.88,84.92,76.07,9.1,1
3057,24,73.75,64.02,72.93,5.3,1
3058,21,100.0,74.87,96.17,5.8,1
3059,20,95.15,82.91,97.51,4.9,1
3060,25,81.54,72.11,78.64,3.5,1
3061,25,92.41,89.54,80.39,4.6,1
3062,19,71.05,51.7,70.91,1.8,1
3063,21,100.0,94.8,81.72,9.6,1
3064,23,87.28,52.52,86.0,2.5,1
3065,19,76.15,69.83,90.79,2.9,1
3066,19,74.75,81.18,71.05,4.1,1
3067,18,70.75,80.23,84.54,7.6,1
3068,22,79.17,81.61,76.4,5.0,1
3069,21,80.73,55.98,71.64,2.5,1
3070,19,96.96,62.54,94.49,7.5,1
3071,18,89.54,86.18,72.5,6.5,1
3072,23,77.89,99.23,85.93,6.1,1
